address,amount
0x8df6de2315f21d6d793d417839cd761adb98f11a,500
0x5f6e32bdc8c6613097b48de225c2d3281527eb56,900
0x748f782786426b02ccc52f880096ed774682205a,533
0x4e4e2198d1fc0069d35cfb5921994638653dc377,13996
0x914be65af0295ab44c8c0b4041fe29e00135b045,67456
0xa3fda2f536ef3b64ff76a18fed57f7d7c8508f31,910
0x3be0c7e94a946aa76e5fc0c20f7c542264a73d8c,4916
0xdaa66340b34ce73f7f3b9ca844cb3659fc92434d,25645
0xf0805af677a653807cbe2fa21fc6488e902f35d7,2724
0x6eb6e110b902c101f9ebef428fad9a29c89664d8,3167
0x041a32857396e8df378076b2c5cd9e1fe46594e8,6347
0xcc2860b3e735f4a65fbbc4dd402f8eab79525642,10618
0xba6b93e016618ef864dc7b4d01158a27692bf32a,1200
0xd3502a41edecc95cc07a339dffc92e764e45090c,1000
0x635de30486d44277080b5c823656f3116c0ceefd,3239
0x3533980938df81199e8cb46e108ba6d680314b63,300
0xf195d7fccc9be1fb9a5242f5016c7f82803df1e1,200
0xbf1cd893f7fc1154c54122abc4374a16141d3b02,200
0x0a3e5705a2acfa47ae86122eeac7dced7dcdbb4a,103849
0x4f96e16c10a0bcb004d5b9f5e6198d27dc74c711,9142
0xd903b4f9af92043a9f880422786101dae8c834ed,1235
0xae8b569ed7fcf9a153cfe39ff5846092c8ae82c2,11991
0x28179240a7798abe7e72dae9861fad3529959e96,600
0xdb6a4c434734963dec204f32855555604069e95c,388
0x2d53e5aa2aec12ce317b972d3fc532a19463bb05,485
0xee0786ac72c4a0fe1fbd8fbe5248dacc5333a927,50
0xae0b7edf3e1dc01ac69a7d88040f5bd5faff2810,300
0x5de112bc6ddcea3ee44784aacd77f91718dc79f7,427
0x615e64bc76a953f581ae2a23cc63923935f2701a,4290
0xd22a4b424351cc9fa5fa5374fa1b7273f047baa5,1200
0x2c3560a3829d1fc74013fda53294469814dde0dc,124380
0xf3491e56f2d7cb56e812414c2cbfb47e0a7e0b4a,4100
0x7cfde2ca789ffe035ea1e266e5fca7e17f02350e,4999
0xd9d98f64474118cafd2e74197e84b7db09dd0d14,222
0xf2ef8aa28ea7e38043d71d6e1aa011030bc31c5c,1000
0xb309915c83babb0931e428ea46f489af83bbc1d2,181
0x851fe4a90fb39e5e00055b4e30a85332d8cc4b73,38011
0x4a4d0964edb10863aa0a57746df31f8c4458e8c0,71217
0xa3cd06b9438a745b6236755f3e3c57ee0c2be3b5,200
0x546bbfce60876b6be43aa76acdf0e0c16c765d6e,73282
0xe2154d4627762c86a10c9b6a376356120459b7ab,20232
0xdd168ab317c88f20a14a3cf7c8b6ddc002639643,200
0xe053c8056131ed122307cbe68084d8b5d223b9f2,630
0x939f281d10ed47257fdfce6ad929d46283f832c9,690
0xde1da096a49e503906bd83ab8d10b2c5026df1fa,2822
0xd8fe942c2bd17c3b73892eee55934308e9463e62,1000
0x5029f815047df31f1ed5633b9bd43faa333cb454,5692
0x3b45fc5ae5fbfb2cd7bd5df1a208247ccd06f2b1,1263
0x495e4f8c59f9b2df760f77c42f27ea514697bf73,18754
0x2425a22bb273949467aeef8abf8c3e24c4ef1c61,800
0xbbe5938b974035b923782b1bbcec44018ed2584a,400
0x97754af3b89705b8701d4084e1ebcdbc29ffeeef,2722
0x03a13594f9741b0bd9cd65e5079020d489a3a7c0,934
0x2c180e93e8928497b4c85a77189c030334b11ede,180
0x453a437a3a8825f2bf5b41b5090956e3a73dd670,20310
0xe88d4c9c5dbbfe9554145134dfa97a4e5dbc6cec,37431
0x05ee1ee157d9a1c62ee8a671ba2abeac0ae6f2d5,256
0x8a60827f102eb372adce5717281476535fd730f7,2200
0x35977cf9b9a753d11e043452418d01f37d93084e,369
0x178b2b2327b2bc13a93da80966cfbc80879f9c2d,550
0xad8df7063c441ea5d9d063f301ceb70165aea977,250
0x85487ad519525a9369e0e7f2431be1437ddf6428,180
0x74449ab85bcb2707feec8fc51ec6b9b355d6ed0c,400
0xd99c74b587373c77c7c9ad05f613baf3fe871434,33727
0x8e3d504acfa412b7fdc91f7a95dff264344a4b6f,6646
0x20846c7fd7f757d193ee692a8391b9c85d87d908,300
0xd684c937e45eb64eda9ed1bc2a59de96b1dce756,2609
0x5d03782725982a743e7afba4a464751d68e127a1,1234
0x7cff0a1bb2382a8e80a307715bfc8002468c7bbd,420
0xe8cb7d33f18c3d2b265d9c47e02d8ab67f1a116b,1824
0x4f548006cbfba0b08304001b97025a148ee32031,4305
0xcde3d2d8d7228f966ac9aea6d323f044749e7624,750
0xe98c6e60347b1ee85d2f2e48daf9e31235434a93,36892
0x8be4e763b1b182cfbc4a53500679d162f673e6a5,31595
0x26ec21625d09697986db923d7181c1cdeabaa11a,1000
0x92c9d3836f9f503355f234dec846b65786ab07be,399
0x10d29e2724bf47a667fd767e0cab3a4eceb77cc7,78852
0xeb4ceb90b44546d2ab0d20b151ce6b5757fab7cc,60537
0x17a4b71e3c41a4609a156fd9e5db59201f9bca55,1294
0x5717ecd6c12f0511b6c4e5ca8093acd0bccfbe4a,180
0x649752ade9e65a013193fd56de8919250ce43105,1024
0x8d03343c95f408dfc53335380c2c702d483da333,16244
0x85b827624c2be6c380509548f304a6c719c0666c,800
0x3530fbdb5ce05ac51c8ab72898b11d26f8c02696,1589
0xdf1ce515d57903b484a2b4b10be2edda8a0830e6,2000
0xc43e98042c74d1785280ad792ab4d97d56aca07e,150
0x4b54dcf0292b234c56ebeb743227fe1b5c2c22cc,200
0x90ba7a0d0a0db29a30d8b75eb7495371c09faf97,300
0xae153d295e1369c6a8bcaa29b8cb7d5f8ef2d123,69377
0x14d396ba2e45c249f9f244bf7d1b0bbbd7c66e11,80291
0xae5d0cee466d0327b3d6593fdc1572095b8b0de9,66578
0x5bd1e9bea6128076370bbeb9292a103f1c277533,94536
0xf29b870b073a7114f33bd2bac6739c0057207dc0,14573
0x6ba0a3efbb4cddb9bd41b1cbec1c0f080aca6ccc,200
0xc439d5db5e5945ece1cc649fb72c036419cee1b2,600
0xf40a1a549bf702b74e70f9e0329db5ccc6839d42,57462
0xbad8ca0d3ef9e2b9d2a3149b707a879ebea2a0bd,25639
0x77edf636a678373dff1eb1179d4c0e66286735d7,100
0xc33479a32f20f8a1a3ca6662a51cae0052a4f752,3700
0xdca4a67d4e7e1bdfe9144018e1b419d92d666b7d,303
0x7e19f07a79f7efa7c4793289bf750cab8f5d8231,400
0xb5e64c26ac0c85a2853603711254d6ec51a1b1b0,2807
0xe9a107c832576f693457e49ebee229edaeb14572,1903
0x3289ef61f776e9e389347d8e4f4be2f6494c7848,8938
0xd0fde8648260105b3c89a6aea13bb287e719a759,200
0x29c9001104561089b199b55f677854ca10ce27b2,5201
0x70667023c46f670636000f447facecbb2b6ca36d,200
0x473d25afdb4978d77e9cdd36acc4315950ebaed0,600
0xd40fd916d7fcf59e577c92323711e97c0f04bb80,1133
0x45ebb547ff2c4c13ff5fbc309b893a2b7da74718,1731
0xd765a67d91a7d186b372e0bc5e6382296e6b216d,200
0x2fd93c0ea69017431884ea150cf082bcb865e165,400
0xd572dba33f849161c1e43d69e32d54b1cdd7f7b1,453
0x2d2cadf39f7c1856fb15b8cb2d5a39808b2cbd89,47038
0xb2b067d68f340085921439cd3a839c99ec62d16e,500
0xa30aebe21c244293811659661714147975d50d74,1899
0x13c28134b1e195382117cbbf524e624f48699906,36852
0xe697b1bcf17a0edc2df872de1c7258c7cc434745,16001
0xa06af980cae7c89de7e292c2d9383c2472dadb1b,500
0xa535a38359a49e045ca1e2fde2d26496fbf0fc96,80488
0xb447c845a0c9c4d9e6e053543536127991bbaca4,69415
0xe7ef0b91e78f670b51c39da983849df2585c5a34,45777
0x63c309a5e162e93d890c7eab32954f5276bbc0b6,400
0xd71f1b4c6bee2e28fe40c00169320ec4243d659c,17276
0xbac15878e22d525c60ef156f8fc11e598de56462,1300
0x658884c6be7a46cc14229c7646a57c9e049f4a6a,19477
0xa38638cf72226c29015d94b45ce3751ad24eadb2,440
0x80d47d88300b82e7ba1d8899a926f6b0f7e4d832,23789
0xcb69c793478a7355178979ae0be453bf61c378ee,86375
0xd6aaa4993952e5c6016a5a36829c99cb252f160a,800
0x88b2dff422ac527b85743a56ef6be7a2335d2525,200
0x9a84d7cd1ce11f2f52ee7417b43c6dbc1f7ac4f1,200
0x15a33852846b4762d71a62928aa7c64d8aac8544,916
0x999c5b5628cd889e3b366738dd44061c870a8d7b,300
0xf91da877b5413c7f8c910c507d992424e1d35d5f,400
0x487a9f3e85ee05918fc50c5387c9e0ef84ea8de6,1700
0xc6a4d581bebc5b1f9588f558f83883115ef4a1c9,28665
0xb8b236f911607c3d1ea1880ee1b1db9950ebb6c2,88272
0x7b9ab9f84acad6b80269f145dc4d304ec509a2ce,200
0xefcc81b85ea60b0bf95a563d1de3e14c05b821dd,9941
0x7d7372d0add305de987787e3823c7f6e77de112b,6413
0x5e8a5307410f5927ca1e0c34b377ab8ae5df1c1e,500
0x2f3444ee10e36805768cb6c20d4e0e10711346d8,747
0x9b06923050790a130404eb03a77c531a25ccf664,200
0x417f0ac59cf641f93db0681942654868ecf8d4b5,30331
0x0340c51a9606069e6e436ce51e3d8df16e31bdbb,200
0x9ad3bed8365d6a8ffb6529428901cbc74bc57d9b,5097
0x2e2d0045ffd0ebfed105d9d5e8d76552410ce41d,200
0xa2d93398e43dd7d11e011ab856556f0bd8ee42df,36461
0x46d6dc8c06f7da28cfc2cb933c048145f93cda7a,5333
0xec54cf012d76d9039d196cf6cb4ca682106860d2,6375
0x624516c0b381e643962ee9a1ce0f6eda022e6fb3,1111
0x7d761612d6baf6a3e73d53877d4dd5142246e6b3,700
0xd352d37feb6c7bfe5cce88bf8ee14167c5895dc0,320
0x20573df984658e59255fd9f607823a2bc1a3b65b,87307
0x2c20ccca0a5069276b9468cbb01fc0dc1bfc9bc1,200
0x595b16e7ece4dcad1adde802741eb9c60a1d853e,200
0x60d8dee41ae9de6806350c8a055a4b93eceb36cc,1800
0xd1a4180f7f92a7b39b1eecc7d61e573e965a5cfc,3400
0x9e181fed81b82a7ba2081a1c8c80e61ab974daf1,1
0x71ad5de3c78abb4162a65a825251f8e76cdcb134,380
0x13acddba61b74da4b36337096713b103268b58b5,2600
0x8c6e099c1a491d3c1470a1c3145473c0cf0d6720,200
0x8455a501f4235ef33570fd45fd12afe0dee16013,200
0x58708037f18a8f3b11281c774af628a575b2ea5f,101003
0xddcffade622fa032021f823be481636f2e56ff38,56512
0x35555becd27773e85d685f642b8357d6d53bc3af,16148
0x110722065b0c71949a3dd43ed9e23d3588fc9799,200
0xeb0d195b6a9e11136336ee6c2759806a98f12f1b,1200
0xaeb18f6b49c2342eca4cba4cc95a2f6296f32419,5303
0x31330d2f5d714c04f6b0f6ed4d5fe0cad405f6e4,90709
0x903395c9e6fd4f94fbd706c85d397a5df219efa2,2375
0x675da94d0efe96cfec1cc6bd6fa11702ebe14249,15268
0xac27ec2cc915cbe0f588c29bcd36a2c76e4941b5,39005
0x7cd6003809b22e1d1e024c93f484fc7989a600c8,500
0x65188137c553021e14d6a7cbd7956c05e062634f,1
0x34876f7c9d38c8f2237423cde23e89b06d02a26e,300
0x2d461a79229cf9d45d7d055769d797f6a5e77a17,300
0x5d927b1526f1a9b365e182ef2d7db454a12f3361,200
0x91237e6347ce3d8484d4f869821057db19555caa,500
0xabaa9e40bdf7c96f7090b3ee9cbd978904bf05cc,200
0x82aa36b0ad351c8803cb7cffcd369fe9801885a2,1400
0x7a2ae9f20a9b90baab21e46220be3afa41b1453c,4756
0xcf87ae07e961062e1269ecca91138196e455d5b4,24730
0xee5ac4ca0ee655cd4b138512ded66c683ebd2f3e,1900
0x04f344269a9e349f9b9c123570bb78ed28a73e61,107620
0x8366864ccd59c240c40543149dfc11542a318002,93802
0x95a08e89a93950ac00445f34548891a353089fd2,37351
0xfe3219c3fbb10c6c2f8b4248968a1aec70492ce2,52022
0x71def59b5645bf5d2600817373ac4d91efc73285,2620
0x745cc9613aa405c573e886859a45e4a8ca0096a7,550
0x6aac6a4c94eda16f47d66f71ab50709d431cc18c,2414
0x980f925d1644489305068fe95255b4bca3af6927,88258
0x571884fbabc7d20914aa7cc35d6075b0c6878b3d,20265
0x33d5fa63725fb6b739c96f7e0a62f4f58808f97f,32544
0x4bd682796a9e39d0937d6aea4d424cd9aace83f8,900
0xbf6f733534f313c4848a44fab9b181532480b1e1,555
0xaa7fab01446dc9c985e0624c8c3046ac3ef5285a,2620
0x3b073a8d0ce0589eef40dd5015a27526260b2c38,16577
0x08f6f29ea7b285c1f6f984ae33a6fdc55522e00f,26997
0x5a151ba82966810d77e414112b87a19c2edfbe4b,855
0xfeba40c875b7989910f8fea4f96e0feb0cea59f6,2079
0x199554ccb0c7e11a8c5275a41f3e61a92c235846,174325
0x80649c3771d0999ae97ff2895a9fc6d4c55fb79f,1621
0xfb402d50547925a8f09e44a61166bd43c6a105c3,647
0x1d59ceb0f8f343e0d4e68f93e3003c1494abe87e,200
0xc77d66286d8832112225de79717fbaac4727a901,4140
0x1a1136a351fb653df6af838442c9fdf44f2f42d8,7609
0x12346faa0a649e92742923d23e509336b4029df2,3796
0x872d663298a2f3f726da80e43df2d7d2cdfb340a,478
0x3ca454ae9b1954e63e69598de3e00ecfa2cdb1b5,565
0x3828e41806af905aaab2ecb8f10aa029147bfe93,11851
0x9727938aa47822147a4acd534b088634cb23a4a8,680
0x9308761c202953aec6af5929a5eae841ec0e2f60,200
0x3f5e01ee8439e8c0ba87025960bda715626b79a9,180
0xe4784e4c0af675b48d7c2b2dafed8a27686d3682,620
0x95f45afde79613c10634d82e94b2a0da5bd2d0c6,4697
0x2405404d434c42056802ebcabdfa1d6991c7d17f,6902
0xb6f6ce090c741263158627578e6281d2b9060cbe,14867
0x64e73ad65579f70e3dcb3d448b6303e770b5e638,780
0xb281e92076aeb49f6be7cdaa4281640873c84d02,1700
0xef1acc76f004ec43a3c3052f189956f995a9d134,378
0x2885dae94dc45958a3c123e0f2ec9349ede562e0,59621
0x3cbb2eb63a8d0b707b0f2ba72cee990bb7209340,1180
0xed77e74eadadb4db36da0a289e340b65094612bd,500
0x79579b2032565133a53f876e80179d0066d293f0,400
0x47cd9ff80446fdebc4f9b697ea5858cde5ae01f6,500
0xb63c8f6f2d1bd1ec17a063c422b4282d871704e8,3662
0x49112c36ec09cf0f5ed46bc5fe98115ff32c0234,2977
0x2624e65c05ff3a6f8d0c43dcf2981f75295f706e,31156
0xa953dd6c3ffded3e8a7bef15f928cfc580aa2dbb,700
0xf841c57ff3ceba0751f7ed9accdfdfb384767222,1800
0x02ab6dd8bff3aa73a0c0e5de4647ebd0700e4802,101297
0x6ed98629baade9397a050bf3465ee161551cb5a3,200
0x0775761f6c00691bdc6a996eecdf9b78e394ab9c,4082
0x048b377fbebcaad76bea3bc0bbfe91aff81078e1,710
0x95c6c16522f896b3801bb7bcde51df3fdfb04f72,1443
0x000a85355216f99af7f57f7d9f1541d2ca2ffa1e,800
0x82b3d638df652c1e7b9cd722ecc383b8ec72eb00,4189
0x7fe238f7b760ecf6774a6cf650c662328f104fce,21814
0x98eea5a13ac5110fd7d37244465a10b07b280cb7,8574
0xb337b02bebf72233f11f14cb6d6fa09468284956,200
0x9ab51fd89f163d07127df192b615356d53b406f6,600
0xf350f4511ea95328c82ef969d3376e8dd41b2711,200
0x9eaa277f8eb07374be7b2bb1e24bb7c1e6f07760,780
0xa8dd322e851c99f8c001e95a89865893bc1e9c3c,200
0x457a96bb89baf897451aa10431ec6a72d95087eb,10785
0x1da6dacdf5747c621f32efba66c106cec12a7b54,650
0xe225b83550fd42babf715684e321425b428683c7,2540
0x9fb721e3b6254634f3abf7466bd4af2aa729c14d,10942
0x0135f337ab4b35b3006eaec61fe7779f270f5b3b,200
0xcbfc7412b8d545f5b4aedfcf3dc577869daa75c3,1120
0xcda919f602b54d975e7e7a2d6d95911a56a4180c,10307
0xb10931fba88b4be52519de9d50ed113b8d785503,778
0xbda96bf910fd8b3731ce567a78ad3eb439efe54c,6790
0x5393c2ba7e403498535bc24551c9b6cca9b257a8,1607
0x804bd9fbfd8a759c5fd8e02bc1af5cf9302cee95,54416
0xed1f20e6db70f8aaee5010cdf435f58bd06768b2,200
0x58085ddc6050825495060735b8a41999150879e2,6150
0x854d150288f47aee9c5249e554a82268ea79b72e,222
0x0049b0faf77d02f4a9580dc48f76b973773e0391,300
0xd678aa4909b73dc264f66edee1e22075e055bb3c,180
0x914cb17e35410f6f4ae528bd50bac2307187f0f8,12845
0x26f702f85638328fb296ee38b6e8557ccd5fa32d,2679
0xee72c0525683093299a07c0444e00b17687d53a3,200
0xed68dd16e2456aead0ebb915b51984faff428c21,200
0x5edd077dc1d219ff80af1588ca5eb5ccdadf3575,1936
0x447fe6db1ee3194660e98a1041aac7a651849bda,3079
0x603121410742328b0af3b0e4a066b29a9018fb1b,53761
0x6e27693611b2d82736114a849dc2104ce54363d1,2758
0xd6c09962e907428112069273d5c0dc861e7b1c57,200
0xa35dfa06acd98c21036ee4de73cc8b95ef1ef8ed,6666
0x5945ae0412583ee89e69761da2589a643fb363b1,4736
0x503eed074c7e3e6d471453af052d73cbdd313221,14020
0xe588f6581329ce32e40641e20c61a96f296a763a,2179
0x78e5110039a7a72e817598273f29661fb856fe6d,278
0x62d7dca637e12c89a09fe39ee8c459f130928864,1299
0x01896f2ebb5b193e1d93d11723ae019e4a939a66,200
0x71f158b7c23bb04bd26bafce9ab02aa72e1cb8ce,39981
0xce266fe58cf589735db06212949170a471798d9c,6148
0x8712db20ab0e011faf38c6ea5ee74a5b1c5a8375,23062
0xfbfbc475813e561810929a8008621aa28043ca61,3170
0x5629857b9ee0833f8e413b9eeb518f9c2f82dee7,352
0x7f771401f247de9504a307ce27d74b7c39ac6f18,1908
0x65c4abeacf97978349612022c56498502f997f69,800
0x7ca273da532912d324271b28152b0316b21b78cb,433
0xc53548a2cd877fa1cc4e836c1e8bad5a72067aa1,1000
0x8b2447fe02053d6bb768cf6ca4a29a738baade16,2530
0xe46b0d34500a288c71f6814f1fea92ebc3b0401f,400
0x6c27233152e221fd9e10fd3553291497cafc7558,5996
0xc919f50fd75255a42cedf9c012238bfa0d70e083,10510
0x217408137af1ff89e11029694ab676914344c73c,11789
0x3598e4ecefd98c4af22b8ce01c797bc2a12d6020,3801
0x2c1038d0d092d5629383f21fbd27b41799d508f1,200
0x6f68025a6b381d4309cd87c7fe7aab349851d6e4,200
0xd724adfe5fe2404f9b5b979f6546788a0a7c28f0,200
0xa6b880ad5e007ce8bc681ca974d79ce58fa0424a,5127
0xbbd2104f00a412b7e6b3fc7dbbf31956c8445e22,600
0xe0fc323e27383142c7b5aa6ff643e7fdad28b093,17528
0x456fb001c4b6aa2d4c99c587fce826d9ae733529,64393
0x9cfb17b4179ff9b23375f28cfb6ce4230fb1bda3,22003
0xc59f876a319e783545fde98968e269550861ae4f,22884
0x6946a58f50437d0a586dd5a682416a1d6fdfa703,19299
0x4a6d41513783b0023c4de563de751e698e5f962a,2669
0xc99183a86619a1f5045332a3b8db14649a9afd8a,222
0xff7528c341e2374c68eb37272dba892ff5d2f91d,1655
0xd8911fa4bb1722605fc8350673161353736389c0,1500
0x6538bc9183bd6637e67b28ddb049a768e4ad3ab8,68592
0x6218320cd3bce41e69e443ec07fccec9871e0998,3298
0x7b8d0446231907bebd5e95695e55ef716baf0194,289
0x6602f7b883eccf85a4aa3e34d466ee7986af9cc9,10168
0x178dbcce09ac48e63e57507c003259657833553f,95552
0xf1f5d35c46fd62fdd9150c39acc4a1b6a8327ae4,14117
0x85ffd695667fa49694162356706222d78a74f452,32368
0xe433ff36c782379254842671423d746ce43f058e,300
0xe9cbf8c606322e23215b9932d57c3d9115305608,2130
0x32582bf048c8d04ef7ed8b5de78b21562c62b448,400
0xcf404ce254ac12435505a899889a7a84159bcaad,252
0x346680849dc912fa795b1c4b26b48d2b6c3ec47d,6358
0xe3f19b205b9c0a434046bfb946d71ffcb82179eb,58938
0x3263dd6efe440e9b578e4097f05da3fb32eeb5c0,11091
0x1a0e7886f5fbe5547bd42dfe61ea9f1ecc6527b0,2112
0xf068405073543e50140656dc92f199ef47483c60,1080
0x0b437b9d2a75bd885c89f92ad0bcfdbe8c67842a,9088
0x68b8ce42301c03a5fdc00d480f1d72fe19e01929,954
0x92451f2674248551af9cd264aa56e586791c6b34,2341
0x4d63a60c07a69a8706b57e5751cd55ceb0b8a581,976
0x817771a4952bad1db380aebfdc2717116b8ea758,300
0x4abfe48de885527504262286c0607b43f506f0d1,650
0xe146feef34085765ecff8f71faa52c758a774ee4,1000
0x4fd3bf4b285bcd30848327052abda467a16f9f48,20319
0xd039e7e515357271faad5a1760c0c9416c9445c8,4091
0xe20f2a2f0766f21eff36b1a25a2ae080ff0f0496,600
0x0008a010461bf2afbbf1f73fafcd3efa0010fc9b,200
0x4fbb601d44d9f6368130bf2cc7148eb7c271088f,8446
0x81d79b63494bf03d03e910dfec67bbc9efc512db,3175
0xb4e303c78a2638b3d970564834a221fe3e6bedf1,500
0xc6c61f19e2925e387812420158736e7721877a78,500
0x5326888ade036224e878745e7e062057b80a9d12,37413
0x7a71f6b57ed7548fe52311272458351289ab27f2,21739
0x41d983730759ffba96411fd330d4eeae2c566e6e,700
0x3de20c2e37cb4b6a0fb502220a2d88b851824361,7842
0x1f3a6551b47acccecd704e2e8aeacbe02ec6f157,600
0x1916db2419f06a5e351df2e7eb376caa9c424c7f,200
0x16baa00b4e92cffc2442d4ff76b752bed555fd38,200
0x435d18d2978e72af3b6f291dea1b344623a06aed,400
0x8c005e7e9d802dfb1e48074af7d5797303076ce3,400
0x543504622a0b392911621c2a874e3d8f687cdf67,111464
0xa813c052f063e983aaf975c4fd6857240a0e6545,53920
0x07b0a3fddfab60675f9e355c60bcc6784995d0b3,2520
0xda054b75d48e05ef7b6507bd2552e431dc0ce06d,18824
0x2232416fcb7091adb02c2bfcdd553a1fde1c7cb5,55142
0x8138f25429504a6b1a9d6bbf6a6d3bca9d5dba4c,39947
0xd4316cb7a56b5383d28c2a4aa5e9ffd48bbc482f,105389
0xadd446769d566c5fc57e6a045fd325920938c41d,3792
0x98a7696310a3a835a25fc496be51e676999a99bc,49231
0x7231d8ccf0bcf5678db30730efe18f21d520c379,978
0x2bf21aea22748cafa8139743bbb2f556d3fdbae0,46360
0x79ceb914e9e59fe581a73108ae2e2105940f3a45,87405
0xb33a45acbcde3b929d362fae81bba91bed8d6af5,200
0xc79079db60b83356b052f69d5698b756fb7c9a75,7101
0x36980fa2c8c1064c5d1b21c4c79d9bacbf2a18d6,611
0x83d6ad420b89589cb7d7d95148d87eb29a03e80e,3151
0xa31b33373c20944a9865ac665a897b41ada59a9c,66780
0xa08d1837f14d1644b5bd2b714377c89d3268cf40,34533
0x964dadfc160aaa79f9d12c51758c5ef7df802869,7879
0x07195b69b2eb5bdbc644ca1433077187c67552a8,7136
0xbd83dbb0498a9a527a6405a4eb85e5f83bb59be5,2179
0xca4a7dcfa46b07cf4eba08860e3cd732736a229b,16635
0xc02f1c13651e9133072ed089ba95ebfa289b15c6,400
0xe8d7bc858fbacafafa8af14e1313111a9b230927,200
0x010f94bafeb91db645fe75f9f0d7680247af6b76,1800
0x945c0e478d42c5fb1bbebd6e5d7f17001ba1eb0d,300
0xc545da66191c7424509b8f3da0f2052e687d17e3,39937
0x1f7df402de23b87499a6272c44344a5ac265f270,200
0x83ce8ae40f1e8d18f8b3e0c5706b4c0494257c9f,300
0xe69432984228224790a054ea870f81139668d186,1500
0xfd2ee86d7411bf4beb367ca56718a289cbfb4890,843
0x4dd7cc2480ea263b05850246b73fe8b6391046bb,200
0x08c1d212ee207c4c6d65cd958d8834835e7917a3,63772
0x0920ff6cc7e9127085d07d544c2024ffb485aff0,333
0x8b7f9d017029426d00e24eb919e25883abb69fb4,14209
0x928a8918d31941fb6b7b1f5456964a8bcbcb2435,15340
0x8519414d3d81e5e606d99bc95371aa4411345f4e,4568
0xa5307171bc298a79e2916bfb48ff3db3890329cd,1070
0x3dbe365ad85a82bbc27570799fe1612e6a55de1f,2607
0xa6435064b1015d7f1c31aa939deca8a94760056a,1579
0x551fd2c7c7bf356bac194587dab2fcd46420054b,200
0x843953c8133e12ac7c6eca155a94758ede30a202,19200
0x762817abf5d37617f2a65b10f31f5e532c4d3a77,1050
0x1aa9ace6a350d834da92c86e3fdaca2e7d492ae3,180585
0x9e6dd7155426fb60dfe14e4e20f6d2d48da92f8e,10279
0xa0dd260fcd1b260b544d1645be68f97f396186de,1000
0x6ee1c31b0c967556228a0923874ccd72776b191b,3000
0xcd2797af670d8a2c55273fd212e46ec395d2b042,3200
0xb31cf365b31b76d5f449ff79c6e2bb0ab06d968e,96384
0xfb49fa0274df53e57d289504998e458e51aa2120,1949
0x8eb7725b864cd7ed93e99be62e5b155397c58188,4982
0xb7edacf9fad777c05bf0d495ec17f1c14e806a3a,200
0x271a76f815e544adb83e84d368295c0e83305e5a,57276
0xb5a4e4cb6aaa9f6ea1e00444251682e0f20f86ea,833
0x217a58f49e026b131a1ac2694f1664f2adc8589c,9212
0xabb473bcc5f6cdb27208371e153e4288b4d3dba1,34050
0x02d52dc45881d1f6b08d1ab9c196287624e5ffc9,55172
0xb93557d3c415badf843e0bec57a7932a2e0a1751,500
0x790681392ca048891507dbec8a6025f4bc75fb67,2183
0x756c338c3e3890288846e13972f2a49b7f90e83e,200
0x2f6c18f621f33dc42209d8cfe4a81ec77bef9466,72726
0x61a374262b2b61aa41fd7197209262ffb2bdfd6c,9733
0xe627311229899b45ba356ecfe02bc137d62abb84,64912
0xcb65eb6e9c48d110c02f89d3c9a13255f5f865a6,10412
0x27b675f356efb9da3ae0f28c79f109f47a994149,500
0xcec2685a19aabbd02c3c86e6b8e1ff03f5e000ca,3912
0x49a9589225ca3371f38e1b8f908715c41d94228c,1256
0xbae0647f4750aa53e9fcafc67fde8d47da063770,1200
0x9a3ceb789f117df1471628bb074fcb8a5d64968a,2843
0x403089b876128b97012aee31e3f91b4f6cfebede,100
0x6d32e9f599b79239caf37445f7c8c50542a7ec32,27671
0xa3f3f48708d027eefde588db308f5e3398d27662,250
0x1a74d2682fdb1da084a92e4ab86da9ae722abd28,200
0x0e46c62aa4d050173e978bf1d2fcf029bfa46367,8937
0xb6fba009c0dc55f4ad3b2109000f64862db293ab,8994
0x61c246c2ceab4f8afb66171562f3cd218cb84519,402
0x1fba9dff384ce1158ac4a7e4c53b77b585f29d3e,3149
0xb0325f29c243cb8fd68ae5b872a54ddf3eb71b36,576
0x7fabb88d9c81fa3e2b1177c9a085f47c2390b08e,400
0x3c0fefc2ecf4fefcbfdade564821040d2f08d8b9,400
0x8aadb2d33b2adb8a7f40357f3dd52e72006b2689,450
0x18e3d4ed8c8a1a4c1d79d5d722ad33ac9714c700,1640
0x8b5a1a96fa5a485a202b0797c26635b5ad687c60,733
0x5feb99950fb969ab95ff9e0d587751fa70eb4d6c,420
0x053735c6e364cd04c9826e8a90dcb363c68ab80a,200
0xa7d3550db9ef30637fba35bacf8806627cc9eb8c,25030
0xd70be722b9b043fb510c56b31c079ced7bbe7bee,1024
0x89579b817f6bf1e05a8229b3aa1e7ab58dc8d05c,293
0xf6d19b683a75883c9e93da2d4593a6bba2d98447,2304
0x1a8652b88d2dbf84d362676e47d0e4ac5e564060,2328
0xda47a6b9ec624f9d8cfe1db6423a26cbebc1246d,10666
0x59479108adfd232aa3f2af184639fa0e08f24dde,26236
0x8382abe3d32d56538a918282b1fe432bc318d459,90914
0xa6a06206f67e18f6990c19f79eaf2d1c2cb649a3,3223
0x6628dc6d1553cf8a363a39b10fdb1c63f6ded07e,1887
0x5340fad1afac80e6f4375e07932b90e1440cf22c,68223
